record_type,from_stop-to_stop,time_ver_0,time_ver_1,time_ver_2,time_ver_3,distance_km,from_stop,to_stop
D,utrcsw-utrlun,13,15,13,13,5.5,utrcsw,utrlun
D,utrcsw-utrmpa,9,11,9,9,1.8,utrcsw,utrmpa
D,utrcsw-utrnij,8,10,8,8,2.8,utrcsw,utrnij
D,utrcsw-utrokt,7,9,7,7,4.3,utrcsw,utrokt
D,utrcsw-utroor,6,6,6,6,2.5,utrcsw,utroor
D,utrcsw-utrort,15,15,15,15,6.5,utrcsw,utrort
D,utrcsw-utrove,12,14,12,12,4.2,utrcsw,utrove
D,utrcsw-utrpaz,10,11,10,10,4.2,utrcsw,utrpaz
D,utrcsw-utrrij,18,18,18,18,8.0,utrcsw,utrrij
D,utrcsw-utrrwn,15,19,15,15,6.0,utrcsw,utrrwn
D,utrcsw-utrrwz,17,18,17,17,5.8,utrcsw,utrrwz
D,utrcsw-utrsar,13,15,13,13,5.5,utrcsw,utrsar
D,utrcsw-utrsca,10,10,10,10,4.1,utrcsw,utrsca
D,utrcsw-utrsne,9,11,9,9,4.1,utrcsw,utrsne
D,utrcsw-utrsoe,16,18,16,16,7.4,utrcsw,utrsoe
D,utrcsw-utrsor,15,16,15,15,5.5,utrcsw,utrsor
D,utrcsw-utrspi,8,9,8,8,1.45,utrcsw,utrspi
D,utrcsw-utrter,20,22,20,20,12.0,utrcsw,utrter
D,utrcsw-utruit,20,22,20,20,8.0,utrcsw,utruit
D,utrcsw-utrvec,17,20,17,17,6.2,utrcsw,utrvec
D,utrcsw-utrvon,13,15,13,13,4.0,utrcsw,utrvon
D,utrcsw-utrvri,11,11,11,11,4.7,utrcsw,utrvri
D,utrcsw-utrvs3,12,14,12,12,3.8,utrcsw,utrvs3
D,utrcsw-utrwkz,19,21,19,19,8.0,utrcsw,utrwkz
D,utrcsw-viabus,21,25,21,21,13.983,utrcsw,viabus
D,utrcsw-viacla,21,21,21,21,15.0,utrcsw,viacla
D,utrcsw-viaduv,26,31,26,26,16.0,utrcsw,viaduv
D,utrcsw-vialbo,23,27,23,23,14.0,utrcsw,vialbo
D,utrcsw-vialbw,23,27,23,23,14.5,utrcsw,vialbw
D,utrcsw-vtnsta,23,23,23,23,11.6,utrcsw,vtnsta
D,utrcsw-vtnvel,19,23,19,19,11.0,utrcsw,vtnvel
D,utrcsw-wbdbus,32,38,32,32,27.0,utrcsw,wbdbus
D,utrcsw-wbdgar,33,38,33,33,27.0,utrcsw,wbdgar
D,utrcsw-yssbin,22,23,20,22,15.0,utrcsw,yssbin
D,utrcsw-ysseur,20,21,20,20,11.555,utrcsw,ysseur
D,utrcsw-zstbus,25,26,25,25,22.0,utrcsw,zstbus
D,utrcsw-zstgar,24,25,24,24,23.5,utrcsw,zstgar
D,utrcsw-zsthan,21,22,21,21,20.2,utrcsw,zsthan
D,utrcsw-zstron,26,27,26,26,12.555,utrcsw,zstron
D,utrcw9-utrcok,6,6,6,6,3.0,utrcw9,utrcok
D,utrcw9-utrvs3,12,14,12,12,3.8,utrcw9,utrvs3
D,utrcwb-amfcs,31,34,31,31,32.6,utrcwb,amfcs
D,utrcwb-bhvsta,21,28,21,21,17.5,utrcwb,bhvsta
D,utrcwb-dbgsta,21,30,21,21,13.1,utrcwb,dbgsta
D,utrcwb-htnsta,20,21,20,20,11.318,utrcwb,htnsta
D,utrcwb-lgwgar,19,22,19,19,10.0,utrcwb,lgwgar
D,utrcwb-masblo,20,22,20,20,9.9,utrcwb,masblo
D,utrcwb-masoos,19,24,19,19,13.8,utrcwb,masoos
D,utrcwb-massta,17,17,17,17,11.5,utrcwb,massta
D,utrcwb-meeoos,16,18,16,16,10.0,utrcwb,meeoos
D,utrcwb-nwgcen,20,23,20,20,10.416,utrcwb,nwgcen
D,utrcwb-nwggam,21,21,21,21,8.984,utrcwb,nwggam
D,utrcwb-nwgmac,20,20,20,20,8.8,utrcwb,nwgmac
D,utrcwb-nwgoos,20,22,20,20,9.5,utrcwb,nwgoos
D,utrcwb-nwgwat,20,24,20,20,15.0,utrcwb,nwgwat
D,utrcwb-utrazu,17,19,17,17,7.0,utrcwb,utrazu
D,utrcwb-utrbav,17,19,17,17,6.3,utrcwb,utrbav
D,utrcwb-utrcok,11,11,11,11,5.5,utrcwb,utrcok
D,utrcwb-utrcsj,3,3,3,3,0.8,utrcwb,utrcsj
D,utrcwb-utrcso,9,9,9,9,2.3,utrcwb,utrcso
D,utrcwb-utrcsw,2,2,2,2,0.6,utrcwb,utrcsw
D,utrcwb-utrcwk,1,1,1,1,0.5,utrcwb,utrcwk
D,utrcwb-utrerz,13,13,13,13,3.0,utrcwb,utrerz
D,utrcwb-utrgal,11,11,11,11,6.0,utrcwb,utrgal
D,utrcwb-utrgar,7,8,7,7,2.6,utrcwb,utrgar
D,utrcwb-utrgoe,17,19,17,17,7.0,utrcwb,utrgoe
D,utrcwb-utrgoy,18,18,18,18,6.3,utrcwb,utrgoy
D,utrcwb-utrijs,12,14,12,12,4.8,utrcwb,utrijs
D,utrcwb-utrklo,18,20,18,18,6.3,utrcwb,utrklo
D,utrcwb-utrkwa,15,17,15,15,5.4,utrcwb,utrkwa
D,utrcwb-utrler,21,21,21,21,8.0,utrcwb,utrler
D,utrcwb-utrlun,13,15,13,13,5.3,utrcwb,utrlun
D,utrcwb-utroor,6,6,6,6,5.0,utrcwb,utroor
D,utrcwb-utrove,13,14,13,13,5.5,utrcwb,utrove
D,utrcwb-utrpaz,10,11,10,10,4.2,utrcwb,utrpaz
D,utrcwb-utrrij,14,16,14,14,5.0,utrcwb,utrrij
D,utrcwb-utrrwn,16,20,16,16,6.5,utrcwb,utrrwn
D,utrcwb-utrrwz,17,17,17,17,6.0,utrcwb,utrrwz
D,utrcwb-utrsca,14,16,14,14,5.5,utrcwb,utrsca
D,utrcwb-utrsne,11,12,11,11,7.0,utrcwb,utrsne
D,utrcwb-utrsoe,17,19,17,17,7.9,utrcwb,utrsoe
D,utrcwb-utrsor,17,18,17,17,7.0,utrcwb,utrsor
D,utrcwb-utruit,20,22,20,20,8.0,utrcwb,utruit
D,utrcwb-utrvec,19,21,19,19,6.4,utrcwb,utrvec
D,utrcwb-utrvri,9,9,9,9,4.5,utrcwb,utrvri
D,utrcwb-utrvs3,13,15,13,13,3.6,utrcwb,utrvs3
D,utrcwb-utrwkz,19,21,19,19,7.5,utrcwb,utrwkz
D,utrcwb-viaduv,26,31,26,26,15.634,utrcwb,viaduv
D,utrcwb-vialbo,14,18,14,14,14.0,utrcwb,vialbo
D,utrcwb-vialbw,24,28,24,24,15.0,utrcwb,vialbw
D,utrcwb-vtnsta,24,24,24,24,13.5,utrcwb,vtnsta
D,utrcwb-wbdbus,32,38,32,32,25.998,utrcwb,wbdbus
D,utrcwb-ysseur,20,21,20,20,11.555,utrcwb,ysseur
D,utrcwb-zstbus,25,26,25,25,21.5,utrcwb,zstbus
D,utrcwb-zstgar,24,25,24,24,12.423,utrcwb,zstgar
D,utrcwk-masblo,20,22,20,20,10.2,utrcwk,masblo
D,utrcwk-massta,21,24,21,21,10.5,utrcwk,massta
D,utrcwk-meeoos,16,18,16,16,6.7,utrcwk,meeoos
D,utrcwk-utrazu,17,19,17,17,7.0,utrcwk,utrazu
D,utrcwk-utrcok,12,12,12,12,6.0,utrcwk,utrcok
D,utrcwk-utrcso,9,9,9,9,2.3,utrcwk,utrcso
D,utrcwk-utrcsw,2,2,2,2,0.6,utrcwk,utrcsw
D,utrcwk-utrcwb,1,1,1,1,0.5,utrcwk,utrcwb
D,utrcwk-utrgoe,17,19,17,17,7.0,utrcwk,utrgoe
D,utrcwk-utrijs,12,14,12,12,4.8,utrcwk,utrijs
D,utrcwk-utrler,21,21,21,21,8.0,utrcwk,utrler
D,utrcwk-utrlun,12,12,12,12,5.3,utrcwk,utrlun
D,utrcwk-utrmpa,11,13,11,11,2.3,utrcwk,utrmpa
D,utrcwk-utrove,13,14,13,13,4.7,utrcwk,utrove
D,utrcwk-utrrwz,17,17,17,17,6.0,utrcwk,utrrwz
D,utrcwk-utrsca,14,16,14,14,4.4,utrcwk,utrsca
D,utrcwk-utruit,20,22,20,20,8.0,utrcwk,utruit
D,utrcwk-utrwkz,19,21,19,19,7.5,utrcwk,utrwkz
D,utrerz-lgwgar,30,32,30,30,12.5,utrerz,lgwgar
D,utrerz-nwggam,14,14,14,14,7.5,utrerz,nwggam
D,utrerz-utrcsw,13,13,13,13,3.0,utrerz,utrcsw
D,utrerz-utrcwb,13,13,13,13,3.0,utrerz,utrcwb
D,utrerz-utrvs3,10,12,10,10,2.7,utrerz,utrvs3
D,utrerz-wbdgar,41,49,41,41,24.0,utrerz,wbdgar
D,utrerz-zstgar,22,25,22,22,15.0,utrerz,zstgar
D,utreur-utrgar,2,2,2,2,0.72,utreur,utrgar
D,utrfoc-utrgar,12,14,12,12,3.1,utrfoc,utrgar
D,utrfoc-utrijs,12,12,12,12,4.5,utrfoc,utrijs
D,utrfra-lgwgar,13,15,13,13,7.9,utrfra,lgwgar
D,utrfra-nwggar,28,33,28,28,20.0,utrfra,nwggar
D,utrfra-utrcsj,22,22,22,22,7.0,utrfra,utrcsj
D,utrfra-utrcsw,23,23,23,23,7.2,utrfra,utrcsw
D,utrfra-utrgar,23,25,23,23,17.5,utrfra,utrgar
D,utrfra-utrvs3,23,28,23,23,18.0,utrfra,utrvs3
D,utrgal-amfcs,28,33,28,28,21.0,utrgal,amfcs
D,utrgal-dbgsta,22,26,22,22,16.3,utrgal,dbgsta
D,utrgal-htnsta,20,21,20,20,16.0,utrgal,htnsta
D,utrgal-lgwgar,30,32,30,30,14.6,utrgal,lgwgar
D,utrgal-nwgcen,18,19,18,18,13.3,utrgal,nwgcen
D,utrgal-nwggam,12,12,12,12,7.5,utrgal,nwggam
D,utrgal-nwgklo,20,24,20,20,13.0,utrgal,nwgklo
D,utrgal-nwgmac,11,11,11,11,7.0,utrgal,nwgmac
D,utrgal-nwgwat,25,30,25,25,15.2,utrgal,nwgwat
D,utrgal-utrcso,14,15,14,14,7.0,utrgal,utrcso
D,utrgal-utrcsw,11,12,11,11,5.0,utrgal,utrcsw
D,utrgal-utrcwb,11,11,11,11,6.0,utrgal,utrcwb
D,utrgal-utrgar,12,14,12,12,4.7,utrgal,utrgar
D,utrgal-utrgoy,9,9,9,9,2.8,utrgal,utrgoy
D,utrgal-utrijs,10,12,10,10,4.0,utrgal,utrijs
D,utrgal-utrlun,11,12,11,11,4.5,utrgal,utrlun
D,utrgal-utrrwn,6,7,6,6,2.4,utrgal,utrrwn
D,utrgal-utrvs3,10,12,10,10,5.9,utrgal,utrvs3
D,utrgal-utrwkz,9,10,9,9,4.5,utrgal,utrwkz
D,utrgal-viabus,22,22,22,22,16.0,utrgal,viabus
D,utrgal-wbdbus,24,29,24,24,24.0,utrgal,wbdbus
D,utrgal-wbdgar,25,30,25,25,25.0,utrgal,wbdgar
D,utrgal-yssbin,20,20,20,20,19.2,utrgal,yssbin
D,utrgal-ysseur,19,19,19,19,16.0,utrgal,ysseur
D,utrgal-zstbus,20,24,20,20,13.0,utrgal,zstbus
D,utrgal-zstgar,16,25,16,16,12.0,utrgal,zstgar
D,utrgal-zsthan,16,25,16,16,11.7,utrgal,zsthan
D,utrgar-amfcs,39,47,39,39,27.6,utrgar,amfcs
D,utrgar-bhvsta,22,27,22,22,16.5,utrgar,bhvsta
D,utrgar-dbgsta,20,22,20,20,11.0,utrgar,dbgsta
D,utrgar-htnsta,21,25,21,21,9.398,utrgar,htnsta
D,utrgar-kocroe,27,29,27,27,22.9,utrgar,kocroe
D,utrgar-madjul,26,31,26,26,19.6,utrgar,madjul
D,utrgar-masblo,21,21,12,21,15.0,utrgar,masblo
D,utrgar-masmsv,25,27,25,25,15.2,utrgar,masmsv
D,utrgar-masoos,21,23,17,21,14.3,utrgar,masoos
D,utrgar-massta,23,25,17,23,14.0,utrgar,massta
D,utrgar-maszon,13,17,13,13,12.5,utrgar,maszon
D,utrgar-meeoos,18,20,18,18,10.0,utrgar,meeoos
D,utrgar-nwgcen,17,20,17,17,10.02,utrgar,nwgcen
D,utrgar-nwgklo,21,25,21,21,12.041,utrgar,nwgklo
D,utrgar-nwgmac,14,17,14,14,6.8,utrgar,nwgmac
D,utrgar-nwgnyv,20,23,20,20,8.790000000000001,utrgar,nwgnyv
D,utrgar-nwgoos,16,19,16,16,6.9,utrgar,nwgoos
D,utrgar-nwgpoo,18,18,18,18,7.555,utrgar,nwgpoo
D,utrgar-nwgwat,19,22,19,19,12.201,utrgar,nwgwat
D,utrgar-olomol,28,30,28,28,27.5,utrgar,olomol
D,utrgar-stbtem,31,37,31,31,20.571,utrgar,stbtem
D,utrgar-utrann,1,1,1,1,0.1,utrgar,utrann
D,utrgar-utrazu,19,21,19,19,6.3,utrgar,utrazu
D,utrgar-utrbal,5,5,5,5,2.5,utrgar,utrbal
D,utrgar-utrbav,20,22,15,20,8.0,utrgar,utrbav
D,utrgar-utrber,20,20,20,20,6.8,utrgar,utrber
D,utrgar-utrbot,18,20,18,18,7.5,utrgar,utrbot
D,utrgar-utrcsc,13,15,13,13,5.5,utrgar,utrcsc
D,utrgar-utrcsj,6,7,6,6,2.8,utrgar,utrcsj
D,utrgar-utrcso,9,11,9,9,3.1,utrgar,utrcso
D,utrgar-utrcsw,7,8,7,7,2.4,utrgar,utrcsw
D,utrgar-utrcwb,7,8,7,7,2.6,utrgar,utrcwb
D,utrgar-utreur,2,2,2,2,0.72,utrgar,utreur
D,utrgar-utrfoc,10,12,10,10,3.1,utrgar,utrfoc
D,utrgar-utrfra,23,25,23,23,17.5,utrgar,utrfra
D,utrgar-utrgal,10,12,10,10,4.7,utrgar,utrgal
D,utrgar-utrgoe,16,18,14,16,13.8,utrgar,utrgoe
D,utrgar-utrgoy,4,4,4,4,3.0,utrgar,utrgoy
D,utrgar-utrijs,10,12,8,10,3.0,utrgar,utrijs
D,utrgar-utrkan,3,4,3,3,0.89,utrgar,utrkan
D,utrgar-utrklo,23,26,16,23,8.0,utrgar,utrklo
D,utrgar-utrkon,3,3,3,3,0.7,utrgar,utrkon
D,utrgar-utrkwa,23,26,15,23,6.4,utrgar,utrkwa
D,utrgar-utrkwn,19,21,19,19,11.6,utrgar,utrkwn
D,utrgar-utrlen,15,17,15,15,11.7,utrgar,utrlen
D,utrgar-utrler,16,19,16,16,11.7,utrgar,utrler
D,utrgar-utrlun,11,13,9,11,4.2,utrgar,utrlun
D,utrgar-utrmpa,9,11,9,9,3.3,utrgar,utrmpa
D,utrgar-utrnij,16,18,16,16,6.5,utrgar,utrnij
D,utrgar-utrokt,8,10,8,8,2.5,utrgar,utrokt
D,utrgar-utroor,15,17,11,15,7.5,utrgar,utroor
D,utrgar-utrort,10,10,10,10,2.3,utrgar,utrort
D,utrgar-utrove,19,21,19,19,9.8,utrgar,utrove
D,utrgar-utrpan,6,6,6,6,2.0,utrgar,utrpan
D,utrgar-utrpaz,9,10,9,9,2.8,utrgar,utrpaz
D,utrgar-utrrij,13,13,13,13,10.4,utrgar,utrrij
D,utrgar-utrrwn,16,16,16,16,6.3,utrgar,utrrwn
D,utrgar-utrrwz,16,18,16,16,7.1,utrgar,utrrwz
D,utrgar-utrsar,20,20,20,20,8.0,utrgar,utrsar
D,utrgar-utrsca,15,17,12,15,5.7,utrgar,utrsca
D,utrgar-utrsne,15,17,11,15,7.5,utrgar,utrsne
D,utrgar-utrsoe,17,20,17,17,7.9,utrgar,utrsoe
D,utrgar-utrsor,17,19,17,17,8.8,utrgar,utrsor
D,utrgar-utrspi,15,17,15,15,4.2,utrgar,utrspi
D,utrgar-utrter,17,18,17,17,13.5,utrgar,utrter
D,utrgar-utruit,21,23,15,21,12.5,utrgar,utruit
D,utrgar-utrvec,24,27,16,24,17.0,utrgar,utrvec
D,utrgar-utrvon,10,12,10,10,3.3,utrgar,utrvon
D,utrgar-utrvri,6,7,6,6,2.2,utrgar,utrvri
D,utrgar-utrvs3,7,9,7,7,2.4,utrgar,utrvs3
D,utrgar-utrvul,18,18,18,18,12.9,utrgar,utrvul
D,utrgar-utrwal,17,20,17,17,8.0,utrgar,utrwal
D,utrgar-utrwes,7,9,7,7,2.4,utrgar,utrwes
D,utrgar-utrwin,21,21,21,21,8.5,utrgar,utrwin
D,utrgar-utrwkz,21,23,21,21,11.5,utrgar,utrwkz
D,utrgar-utrwpl,14,14,14,14,4.7,utrgar,utrwpl
D,utrgar-utrzam,20,20,20,20,6.8,utrgar,utrzam
D,utrgar-viabus,20,23,20,20,14.3,utrgar,viabus
D,utrgar-viacla,18,18,18,18,14.555,utrgar,viacla
D,utrgar-viaduv,22,26,22,22,13.803,utrgar,viaduv
D,utrgar-vialbo,22,25,22,22,15.0,utrgar,vialbo
D,utrgar-vialbw,20,23,20,20,14.3,utrgar,vialbw
D,utrgar-vtnsta,22,24,19,22,13.3,utrgar,vtnsta
D,utrgar-vtnvel,18,20,15,18,11.0,utrgar,vtnvel
D,utrgar-wbdbus,28,33,28,28,24.2,utrgar,wbdbus
D,utrgar-yssbin,18,19,18,18,12.5,utrgar,yssbin
D,utrgar-ysseur,19,19,19,19,10.9,utrgar,ysseur
D,utrgar-zstbus,28,30,28,28,20.2,utrgar,zstbus
D,utrgar-zsthan,25,27,25,25,15.3,utrgar,zsthan
D,utrgar-zstron,26,31,26,26,13.555,utrgar,zstron
D,utrgoe-lgwgar,20,25,20,20,11.7,utrgoe,lgwgar
D,utrgoe-nwggam,23,27,23,23,13.787,utrgoe,nwggam
D,utrgoe-utrbav,23,25,23,23,8.6,utrgoe,utrbav
D,utrgoe-utrcso,15,15,15,15,6.5,utrgoe,utrcso
D,utrgoe-utrcsw,16,18,16,16,6.5,utrgoe,utrcsw
D,utrgoe-utrcwb,17,19,17,17,7.0,utrgoe,utrcwb
D,utrgoe-utrcwk,17,19,17,17,7.0,utrgoe,utrcwk
D,utrgoe-utrgar,14,16,14,14,13.8,utrgoe,utrgar
D,utrgoe-utrlun,17,19,17,17,7.7,utrgoe,utrlun
D,utrgoe-utrmpa,15,15,15,15,6.5,utrgoe,utrmpa
D,utrgoe-utrove,9,9,9,9,3.2,utrgoe,utrove
D,utrgoe-utrsne,10,12,10,10,2.6,utrgoe,utrsne
D,utrgoe-utrvs3,18,22,18,18,9.5,utrgoe,utrvs3
D,utrgoe-wbdgar,43,51,43,43,27.377,utrgoe,wbdgar
D,utrgoe-zstgar,18,22,18,18,10.308,utrgoe,zstgar
D,utrgoy-dbgsta,20,20,20,20,15.0,utrgoy,dbgsta
D,utrgoy-htnsta,18,18,18,18,11.0,utrgoy,htnsta
D,utrgoy-nwgcen,14,14,14,14,7.3,utrgoy,nwgcen
D,utrgoy-nwggam,13,13,13,13,7.0,utrgoy,nwggam
D,utrgoy-nwggar,10,10,10,10,3.8,utrgoy,nwggar
D,utrgoy-nwgmac,12,15,12,12,7.0,utrgoy,nwgmac
D,utrgoy-nwgwat,17,17,17,17,9.0,utrgoy,nwgwat
D,utrgoy-utrcso,18,18,18,18,6.2,utrgoy,utrcso
D,utrgoy-utrcsw,18,18,18,18,6.3,utrgoy,utrcsw
D,utrgoy-utrcwb,18,18,18,18,6.3,utrgoy,utrcwb
D,utrgoy-utrgal,9,9,9,9,2.8,utrgoy,utrgal
D,utrgoy-utrgar,4,4,4,4,3.0,utrgoy,utrgar
D,utrgoy-wbdgar,30,30,30,30,22.0,utrgoy,wbdgar
D,utrgoy-zstgar,21,25,21,21,14.0,utrgoy,zstgar
D,utrhah-lgwgar,2,3,2,2,1.5,utrhah,lgwgar
D,utrhel-lgwgar,2,2,2,2,0.5,utrhel,lgwgar
D,utrijs-lgwgar,30,32,30,30,13.3,utrijs,lgwgar
D,utrijs-nwggam,12,12,12,12,6.4,utrijs,nwggam
D,utrijs-nwggar,12,12,12,12,4.5,utrijs,nwggar
D,utrijs-utrcsw,12,14,12,12,5.0,utrijs,utrcsw
D,utrijs-utrcwb,12,14,12,12,4.8,utrijs,utrcwb
D,utrijs-utrcwk,12,14,12,12,4.8,utrijs,utrcwk
D,utrijs-utrfoc,12,12,12,12,4.5,utrijs,utrfoc
D,utrijs-utrgal,10,12,10,10,4.0,utrijs,utrgal
D,utrijs-utrgar,10,12,8,10,3.0,utrijs,utrgar
D,utrijs-utrlun,8,8,8,8,2.9,utrijs,utrlun
D,utrijs-utrmpa,15,17,15,15,3.6,utrijs,utrmpa
D,utrijs-utrrwz,12,14,12,12,6.5,utrijs,utrrwz
D,utrijs-utrvri,8,8,8,8,2.3,utrijs,utrvri
D,utrijs-utrvs3,10,10,10,10,3.8,utrijs,utrvs3
D,utrijs-utrwkz,15,17,15,15,7.9,utrijs,utrwkz
D,utrijs-viaduv,20,24,20,20,12.772,utrijs,viaduv
D,utrijs-wbdgar,37,45,37,37,23.229,utrijs,wbdgar
D,utrijs-zstgar,24,28,24,24,16.948,utrijs,zstgar
D,utrkan-nwggam,15,15,15,15,7.0,utrkan,nwggam
D,utrkan-utrgar,3,4,3,3,0.89,utrkan,utrgar
D,utrkan-wbdgar,37,45,37,37,24.0,utrkan,wbdgar
D,utrkan-zstgar,24,28,24,24,17.735,utrkan,zstgar
D,utrklo-masblo,10,12,10,10,7.6,utrklo,masblo
D,utrklo-massta,16,16,16,16,8.9,utrklo,massta
D,utrklo-meeoos,22,24,22,22,17.5,utrklo,meeoos
D,utrklo-nwggam,29,35,29,29,16.884999999999998,utrklo,nwggam
D,utrklo-utrbav,6,7,6,6,2.9,utrklo,utrbav
D,utrklo-utrcso,15,17,15,15,5.7,utrklo,utrcso
D,utrklo-utrcsw,17,19,17,17,5.7,utrklo,utrcsw
D,utrklo-utrcwb,18,20,18,18,6.3,utrklo,utrcwb
D,utrklo-utrgar,20,25,16,20,8.0,utrklo,utrgar
D,utrklo-utrkwa,6,6,6,6,1.6,utrklo,utrkwa
D,utrklo-utrove,8,8,8,8,4.5,utrklo,utrove
D,utrklo-utrvec,2,4,2,2,0.5,utrklo,utrvec
D,utrklo-utrwkz,20,20,20,20,11.5,utrklo,utrwkz
D,utrklo-zstgar,25,30,25,25,14.766,utrklo,zstgar
D,utrkon-lgwgar,14,16,14,14,9.7,utrkon,lgwgar
D,utrkon-nwggam,17,17,17,17,8.0,utrkon,nwggam
D,utrkon-utrcsw,8,8,8,8,4.0,utrkon,utrcsw
D,utrkon-utrgar,3,3,3,3,0.7,utrkon,utrgar
D,utrkon-utrvs3,9,11,9,9,3.0,utrkon,utrvs3
D,utrkwa-nwggam,26,31,26,26,15.397,utrkwa,nwggam
D,utrkwa-utrazu,19,21,19,19,9.75,utrkwa,utrazu
D,utrkwa-utrbav,11,13,11,11,3.9,utrkwa,utrbav
D,utrkwa-utrcso,12,14,12,12,4.3,utrkwa,utrcso
D,utrkwa-utrcsw,13,15,13,13,4.8,utrkwa,utrcsw
D,utrkwa-utrcwb,15,17,15,15,5.4,utrkwa,utrcwb
D,utrkwa-utrgar,18,26,15,18,6.4,utrkwa,utrgar
D,utrkwa-utrklo,6,6,6,6,1.6,utrkwa,utrklo
D,utrkwa-utrmpa,12,14,12,12,4.32,utrkwa,utrmpa
D,utrkwa-utrsca,11,14,11,11,3.3,utrkwa,utrsca
D,utrkwa-utrwkz,18,20,18,18,9.0,utrkwa,utrwkz
D,utrkwa-utrwpl,15,15,15,15,4.3,utrkwa,utrwpl
D,utrkwa-utrzam,2,2,2,2,0.75,utrkwa,utrzam
D,utrkwa-zstgar,23,27,23,23,12.361,utrkwa,zstgar
D,utrkwn-lgwgar,1,1,1,1,0.9,utrkwn,lgwgar
D,utrkwn-nwggam,26,31,26,26,15.358,utrkwn,nwggam
D,utrkwn-utrgar,19,21,19,19,11.6,utrkwn,utrgar
D,utrkwn-utrvs3,14,17,14,14,10.3,utrkwn,utrvs3
D,utrkwn-zstgar,37,44,37,37,17.884,utrkwn,zstgar
D,utrle1-massta,13,13,13,13,6.6,utrle1,massta
D,utrle1-utrcso,13,15,13,13,5.0,utrle1,utrcso
D,utrle1-utrsoe,3,3,3,3,1.6,utrle1,utrsoe
D,utrlen-utrgar,15,17,15,15,11.7,utrlen,utrgar
D,utrler-lgwgar,10,12,10,10,8.4,utrler,lgwgar
D,utrler-nwggam,15,15,15,15,13.3,utrler,nwggam
D,utrler-nwggar,13,16,13,13,8.2,utrler,nwggar
D,utrler-utrcwb,21,21,21,21,8.0,utrler,utrcwb
D,utrler-utrcwk,21,21,21,21,8.0,utrler,utrcwk
D,utrler-utrgar,16,19,16,16,11.7,utrler,utrgar
D,utrler-utrvs3,20,22,20,20,8.5,utrler,utrvs3
D,utrler-wbdgar,45,54,45,45,29.446,utrler,wbdgar
D,utrler-zstgar,32,38,32,32,15.973,utrler,zstgar
D,utrlun-bhvsta,19,19,19,19,16.0,utrlun,bhvsta
D,utrlun-dbgsta,16,16,16,16,13.5,utrlun,dbgsta
D,utrlun-htnsta,15,15,15,15,13.5,utrlun,htnsta
D,utrlun-lgwgar,20,27,20,20,13.5,utrlun,lgwgar
D,utrlun-nwgcen,16,16,16,16,8.3,utrlun,nwgcen
D,utrlun-nwggam,12,12,12,12,7.0,utrlun,nwggam
D,utrlun-nwggar,15,17,15,15,4.3,utrlun,nwggar
D,utrlun-nwgmac,11,11,11,11,6.4,utrlun,nwgmac
D,utrlun-nwgnyv,19,23,19,19,8.26,utrlun,nwgnyv
D,utrlun-stbtem,31,37,31,31,20.054,utrlun,stbtem
D,utrlun-utrazu,13,15,13,13,7.8,utrlun,utrazu
D,utrlun-utrcso,10,10,10,10,5.5,utrlun,utrcso
D,utrlun-utrcsw,13,15,13,13,5.5,utrlun,utrcsw
D,utrlun-utrcwb,13,15,13,13,5.3,utrlun,utrcwb
D,utrlun-utrcwk,12,12,12,12,5.3,utrlun,utrcwk
D,utrlun-utrgal,11,12,11,11,4.5,utrlun,utrgal
D,utrlun-utrgar,10,12,9,10,4.2,utrlun,utrgar
D,utrlun-utrgoe,17,19,17,17,7.7,utrlun,utrgoe
D,utrlun-utrijs,8,8,8,8,2.9,utrlun,utrijs
D,utrlun-utrort,11,13,11,11,6.4,utrlun,utrort
D,utrlun-utrrij,18,26,18,18,14.0,utrlun,utrrij
D,utrlun-utrsca,17,19,17,17,13.5,utrlun,utrsca
D,utrlun-utruit,15,17,15,15,9.0,utrlun,utruit
D,utrlun-utrvec,26,31,26,26,9.3,utrlun,utrvec
D,utrlun-utrvri,10,12,10,10,4.5,utrlun,utrvri
D,utrlun-utrvs3,10,12,10,10,4.3,utrlun,utrvs3
D,utrlun-utrwkz,14,16,14,14,8.3,utrlun,utrwkz
D,utrlun-viabus,22,26,22,22,15.103,utrlun,viabus
D,utrlun-viaduv,21,25,21,21,13.286,utrlun,viaduv
D,utrlun-wbdgar,39,47,39,39,23.742,utrlun,wbdgar
D,utrlun-zstbus,22,25,22,22,18.9,utrlun,zstbus
D,utrlun-zstgar,20,23,20,20,14.7,utrlun,zstgar
D,utrmey-nwggam,19,19,19,19,15.9,utrmey,nwggam
D,utrmey-utrvul,15,15,15,15,10.0,utrmey,utrvul
D,utrmey-wbdgar,42,42,42,42,30.0,utrmey,wbdgar
D,utrmey-zstgar,25,25,25,25,15.0,utrmey,zstgar
D,utrmor-utrove,10,12,10,10,4.0,utrmor,utrove
D,utrmor-utruit,18,20,18,18,7.1,utrmor,utruit
D,utrmpa-massta,20,23,20,20,11.0,utrmpa,massta
D,utrmpa-meeoos,14,16,14,14,7.0,utrmpa,meeoos
D,utrmpa-utrazu,16,16,16,16,6.0,utrmpa,utrazu
D,utrmpa-utrbav,23,25,23,23,7.4,utrmpa,utrbav
D,utrmpa-utrcso,2,2,2,2,0.5,utrmpa,utrcso
D,utrmpa-utrcsw,9,11,9,9,1.8,utrmpa,utrcsw
